Date,Mortgage_Rate,AL,AL_monthly,GDP,CPI,Treasury,Credit_Availability,Corp_debt,unemployment,BusinessConfidenceIndex,Regimes,usedauto,retailauto,luxury,MultiFamilyPermits,SingleFamilyPermits,HPI,mhi
1978-01-01,9.05,2.1735080972142966,26.292252458155595,2202.76,62.7,0.47,0.0,737951.0,6.4,100.8892,5.0,6330.573486670212,8.044,175.08349497316829,0.0,0.0,41.88,47371.27710712225
1978-02-01,9.15,2.154436724357542,26.059584932146265,2245.717666666667,63.0,0.47,0.0,741642.0,6.3,100.7193,5.0,5882.636190439527,8.543,178.8569468277607,261.769149633164,173.67141479521916,42.68,47334.48260252485
1978-03-01,9.25,2.1356479957808245,25.830357077913703,2288.675333333333,63.4,0.45,0.0,745333.0,6.3,100.7135,5.0,5814.550069215402,8.96,181.6474657829604,189.11478765931992,185.9250349056176,43.480000000000004,47338.962001227446
1978-04-01,9.43,2.102523504638374,25.426211671225293,2331.633,63.9,0.27,0.0,749024.0,6.1,100.9957,5.0,6077.323549241179,9.751,179.6671104200338,251.65414190752782,263.95422697043387,44.28,47335.59250896787
1978-05-01,9.68,2.057951162825012,24.882368599616157,2352.773,64.5,0.3,0.0,756530.6666666666,6.0,101.3697,5.0,6081.236114222492,9.788,172.36575708808618,222.85056002812865,199.52415474507748,45.193333333333335,47341.78454815284
1978-06-01,9.73,2.049230780650697,24.77596600609472,2373.913,65.0,0.14,0.0,764037.3333333334,5.9,101.6347,5.0,6172.708187005943,9.742,176.10675785077174,295.2570998673312,228.62526018573703,46.10666666666667,47335.70155911585
1978-07-01,9.75,2.0457603798160795,24.733621455868,2395.053,65.5,0.09,0.0,771544.0,6.2,101.7659,1.0,5943.493622106113,9.091,184.6282786294937,424.56068355957734,248.82105214400895,47.02,47342.8370951391
1978-08-01,9.8,2.0371284246820904,24.6282973072798,2422.3516666666665,65.9,-0.07,0.0,777431.6666666666,5.9,101.7152,1.0,6062.59905002226,9.571,186.00739186514255,438.7102808544844,253.58268188476052,47.71,47337.26937731052
1978-09-01,9.78,2.0405736794944747,24.67033515422865,2449.650333333333,66.5,-0.14,0.0,783319.3333333334,6.0,101.6572,1.0,5673.062395106064,8.725,184.56729625998284,406.6020527885533,266.8047848576694,48.400000000000006,47344.02199189315
1978-10-01,9.88,2.023446954980689,24.4613603330834,2476.949,67.1,-0.53,0.0,789207.0,5.8,101.6183,4.0,5602.783696812387,9.38,187.95063259791024,465.2167409665616,228.65853963526607,49.09,47338.69139650567
1978-11-01,10.28,1.957355820976437,23.65494575263253,2493.5026666666668,67.5,-0.69,0.0,791735.3333333334,5.9,101.58,2.0,5940.429373957861,9.132,184.914821048755,507.44351400263395,213.36222990827991,49.913333333333334,47345.25903182524
1978-12-01,10.38,1.9414148815193224,23.46044783237985,2510.056333333333,67.9,-0.83,0.0,794263.6666666666,6.0,101.4282,2.0,6951.414943391427,9.239,183.0785676529923,462.7291066220154,207.880381908723,50.73666666666667,47340.12524299707
1979-01-01,10.4,1.938253733473632,23.4218786345046,2526.61,68.5,-0.69,0.0,796792.0,5.9,101.2578,5.0,7269.023333342335,9.026,175.41675039746457,394.4815079466844,172.8600273768165,51.56,47346.4918996992
1979-02-01,10.4,1.938253733473632,23.4218786345046,2548.1556666666665,69.2,-0.72,0.0,799499.0,5.9,101.1037,5.0,6384.942281069467,9.176,176.57454572407997,405.380336751371,200.31769753760992,52.083333333333336,47434.82270488002
1979-03-01,10.45,1.9303898857522996,23.325932507596125,2569.7013333333334,69.9,-0.61,0.0,802206.0,5.8,100.9116,5.0,6249.718294633332,8.791,176.90157455676956,397.85442162853434,217.98743410210608,52.60666666666667,47483.88254027122
1979-04-01,10.53,1.917922619267698,23.173822885057128,2591.247,70.6,-0.56,0.0,804913.0,5.8,100.6257,4.0,6403.557151685475,8.374,176.4476488478354,338.6359605082756,237.56090453152422,53.13,47528.412364124546
1979-05-01,10.75,1.8843513233921008,22.7642466644342,2616.686333333333,71.4,-0.5,0.0,812115.0,5.6,100.27,5.0,6324.318144237882,8.236,179.98307146741553,296.606720773889,263.6119109575509,53.82,47574.95976259205
1979-06-01,11.1,1.8330163294651856,22.138015623147044,2642.125666666667,72.2,-0.16,0.0,819317.0,5.7,99.9022,5.0,6395.66273155401,7.291,180.7049395616488,273.36547430295207,265.18396248673673,54.510000000000005,47623.31710823052
1979-07-01,11.08,1.8358834049263515,22.17298829921601,2667.565,73.0,-0.3,0.0,826519.0,5.7,99.57,5.0,6028.55056703623,8.328,186.81254873650911,262.3163425214671,255.11758259290409,55.2,47668.37444201764
1979-08-01,11.13,1.8287304532602704,22.085736993419328,2686.337666666667,73.7,-0.6,0.0,832718.0,6.0,99.30282,5.0,5835.935066629238,8.586,189.0186041729275,241.70075015580318,296.5646290623935,55.17333333333333,47716.294696035206
1979-09-01,11.35,1.7978323907298484,21.708869625942757,2705.110333333333,74.4,-0.66,0.0,838917.0,5.9,99.13361,5.0,5684.51627910152,8.485,185.7315332573937,245.97183164656053,277.9106124674103,55.14666666666667,47761.61881855223
1979-10-01,12.0,1.7117265931293144,20.658895354301205,2723.883,75.2,-1.34,0.0,845116.0,6.0,98.96733,5.0,5752.8589098103375,7.321,186.95938325108213,285.8485901231452,305.04512909809773,55.12,47809.460393269226
1979-11-01,12.9,1.6040403215881684,19.34652098202404,2745.869333333333,76.0,-0.95,0.0,851227.6666666666,5.9,98.77229,5.0,5929.1222086773305,7.33,195.52315378521595,308.64252860840367,337.51688531462105,55.57333333333333,47854.79847023674
1979-12-01,12.9,1.6040403215881684,19.34652098202404,2767.855666666667,76.9,-0.9,0.0,857339.3333333334,6.0,98.6135,5.0,7328.708921944893,7.817,198.12380540260008,349.66399829512363,340.7018334023482,56.026666666666664,47902.606558861575
1980-01-01,12.89,1.6051695657527016,19.360277755895225,2789.842,78.0,-0.62,0.0,863451.0,6.3,98.62623,5.0,7395.212859671964,8.345,198.6343097805453,378.56757708424806,283.20675664484315,56.48,47947.98749525639
1980-02-01,13.59,1.529456798746986,18.43822030557653,2792.345333333333,79.0,-2.01,0.0,868172.0,6.3,98.46581,5.0,6713.15443579588,7.862,192.93073195825255,348.9674492846318,314.43559162095994,56.97333333333333,48276.22791022612
1980-03-01,16.03,1.3103173842087523,15.773732869190544,2794.8486666666668,80.1,-1.99,0.0,872893.0,6.3,97.60511,5.0,6614.084004278249,7.139,188.9797131762772,334.23920090738255,322.68825513627314,57.46666666666667,48450.62260161963
1980-04-01,16.25,1.2934126853321366,15.56851123610253,2797.352,80.9,-0.05,0.0,877614.0,6.9,96.38105,5.0,6613.091854042255,5.923,194.82303064704104,314.2085322221404,302.40462728723315,57.96,48646.52979296755
1980-05-01,13.2,1.5708190558478228,18.94186793879708,2817.0623333333333,81.7,1.0,0.0,887643.0,7.5,95.3932,3.0,6429.501143832747,5.324,192.8588623676174,267.4006517533733,291.45492647460355,58.806666666666665,48813.970941864354
1980-06-01,12.35,1.668348015903181,20.130123834496157,2836.7726666666667,82.5,1.12,0.0,897672.0,7.6,95.35428,3.0,7058.082197645282,5.753,191.4706552934288,241.11878745970728,297.63355074592727,59.653333333333336,49020.79654172971
1980-07-01,12.18,1.6891690572594638,20.38390813113508,2856.483,82.6,1.04,0.0,907701.0,7.8,96.30575,3.0,6425.946607055884,6.445,196.943670006849,216.20863618785881,304.7530500680779,60.5,49184.33850603487
1980-08-01,12.95,1.5984155638771418,19.278000461477237,2899.507666666667,83.2,0.19,0.0,915204.0,7.7,97.85607,3.0,6472.328388476114,6.432,193.94374382838507,204.17750784788677,313.2789788141278,60.43333333333333,49389.27782808848
1980-09-01,13.43,1.5461836544580834,18.641871495271293,2942.532333333333,83.9,-0.27,0.0,922707.0,7.5,99.27047,2.0,6253.7820394982045,6.372,188.6438561681927,202.7896848577464,254.3430787131022,60.36666666666667,49554.18411142936
1980-10-01,14.0,1.4880661238483377,17.93443044030011,2985.557,84.7,-0.62,0.0,930210.0,7.5,100.2468,2.0,6170.082374407187,6.631,193.92181250640996,184.460087601053,264.80350017824475,60.3,49758.33444213186
1980-11-01,14.28,1.460960616118666,17.604633517695596,3031.773333333333,85.6,-1.41,0.0,941650.3333333334,7.5,100.5201,2.0,6697.981495891335,6.463,201.6303472009125,205.2189663335318,312.33243999027087,60.82,49923.82560487326
1980-12-01,14.95,1.399655222529964,16.859103846346166,3077.989666666667,86.4,-0.63,0.0,953090.6666666666,7.2,100.0827,1.0,7962.57852634273,6.287,220.185168775924,231.07946434031297,285.03676288640855,61.339999999999996,50127.34162579797
1981-01-01,15.07,1.389174903592299,16.731710102240797,3124.206,87.2,-0.58,0.0,964531.0,7.5,99.50925,1.0,7911.20444309195,6.563,210.66959822442908,217.44553622626398,276.7164331884873,61.86,50293.486139094915
1981-02-01,15.3,1.369489489478814,16.492470705432016,3136.9813333333336,88.0,-0.65,0.0,966745.3333333334,7.4,99.24152,1.0,7320.793358351021,7.397,198.76127797531265,187.6153781757688,264.11826586702176,62.17,50410.03021719101
1981-03-01,15.4,1.3610914979700448,16.39042792934924,3149.7566666666667,88.6,-0.04,0.0,968959.6666666666,7.4,99.3206,1.0,7175.817364616828,7.65,196.80323551977776,161.4918354493349,238.49793989674424,62.48,50537.10927252196
1981-04-01,15.77,1.3308363471606386,16.022899741713527,3162.532,89.1,-0.73,0.0,971174.0,7.2,99.56576,1.0,7022.089961106387,5.738,199.4268632320517,156.38506950605625,423.97751307034895,62.79,50693.75287613091
1981-05-01,16.8,1.25289246558265,15.076813771334145,3195.2243333333336,89.7,-0.9,0.0,980067.6666666666,7.5,99.67261,1.0,7026.036977799208,5.796,197.08979188507192,165.44170604741444,335.2983409783788,63.57333333333333,50823.592124035924
1981-06-01,16.62,1.265887827123757,15.234473917929614,3227.9166666666665,90.5,-0.8,0.0,988961.3333333334,7.5,99.41108,1.0,7269.61230655006,5.779,196.3939304563237,162.03852025041033,403.93589667706453,64.35666666666667,50976.26557431028
1981-07-01,17.11,1.2310922632461274,14.812406135067045,3260.609,91.5,-1.17,0.0,997855.0,7.2,98.93945,1.0,6493.697878969407,5.856,198.12449320378155,148.03861606464827,369.1448730408397,65.14,51107.90414935502
1981-08-01,17.48,1.2059945219613937,14.50811974658972,3267.345333333333,92.2,-1.32,0.0,1008146.3333333334,7.4,98.44556,1.0,6819.618780327141,7.81,188.4485225885542,160.87389631219068,373.5970324919417,65.25333333333333,51260.569244661136
1981-09-01,18.36,1.15003961191159,13.830182079581617,3274.081666666667,93.1,-0.85,0.0,1018437.6666666666,7.6,97.73235,1.0,6433.364571212729,6.726,185.4219147950425,168.89303143705408,404.6477592141172,65.36666666666667,51392.36671848382
1981-10-01,18.44,1.1451974883752047,13.771546753210266,3280.818,93.4,0.04,0.0,1028729.0,7.9,97.06617,1.0,5961.941874303648,5.131,185.11540062334532,182.983098617882,428.63618704225803,65.48,51544.705759675024
1981-11-01,17.21,1.2242121539637885,14.728978829737033,3278.646,93.8,0.77,0.0,1039585.6666666666,8.3,96.60503,1.0,6299.82343123386,5.138,198.09443772650891,191.63073550195384,367.63406779449684,66.43666666666667,51676.882359737145
1981-12-01,17.04,1.235951994917107,14.87134022828547,3276.474,94.1,0.35,0.0,1050442.3333333333,8.5,96.51103,1.0,7806.686960117375,4.921,214.8757488634376,175.69389770314103,354.9693600202821,67.39333333333333,51828.86707302131
1982-01-01,17.59,1.1987191128311458,14.419935951902255,3274.302,94.4,-0.1,0.0,1061299.0,8.6,96.54741,1.0,8268.910895290435,5.348,204.7794894112799,177.72754398678956,341.6733869901732,68.35,51961.382719921814
1982-02-01,17.52,1.2033392471534554,14.475934442001773,3293.525333333333,94.7,-0.41,0.0,1067409.3333333333,8.9,96.54921,2.0,7573.203197835197,6.248,195.9578108710085,194.16678444169435,303.819610543234,68.42666666666666,52265.20647296303
1982-03-01,17.04,1.235951994917107,14.87134022828547,3312.748666666667,94.7,-0.34,0.0,1073519.6666666667,9.0,96.47549,2.0,7665.5706360262275,5.868,205.1592743235299,186.56178955979638,288.10179656180696,68.50333333333333,52468.02347964414
1982-04-01,16.81,1.2521778731309376,15.068145249267856,3331.972,95.0,-0.12,0.0,1079630.0,9.3,96.42971,2.0,7567.58212697669,5.471,211.6914388812513,164.01768668324632,377.964702660914,68.58,52699.749508729794
1982-05-01,16.63,1.2651592069462778,15.225633424280923,3343.422,95.9,0.09,0.0,1100431.6666666667,9.4,96.40112,1.0,7671.148867849733,6.383,206.01625380942755,182.21636988107247,389.2932696320181,69.14666666666666,52899.08947051586
1982-06-01,16.73,1.2579162215920172,15.137758321657335,3354.8720000000003,97.0,-0.22,0.0,1121233.3333333333,9.6,96.5321,1.0,7903.168417714974,5.13,198.92013052734563,191.45267947745347,392.2727221081261,69.71333333333334,53136.448853557325
